ts_utc,price,strike,diff,yes_mid,no_mid,minutes_left,seconds_left,time_left_frac,log_rv_15m,log_rv_1h,log_rv_4h,log_rv_rem_hat,prob_up_model
2026-01-13T21:00:11.365768+00:00,2.1333,2.1328,0.000500000000000167,0.475,0.525,59,48,0.9966666666666667,,,,,
2026-01-13T21:00:12.365959+00:00,2.1334,2.1328,0.0005999999999999339,0.475,0.525,59,47,0.9963888888888889,,,,,
2026-01-13T21:00:13.366191+00:00,2.1327,2.1328,-0.00010000000000021103,0.46,0.54,59,46,0.9961111111111111,,,,,
2026-01-13T21:00:14.366714+00:00,2.1323,2.1328,-0.000500000000000167,0.46,0.54,59,45,0.9958333333333333,,,,,
2026-01-13T21:00:15.367004+00:00,2.1323,2.1328,-0.000500000000000167,0.46,0.54,59,44,0.9955555555555555,,,,,
2026-01-13T21:00:16.367508+00:00,2.1316,2.1328,-0.0011999999999998678,0.44,0.56,59,43,0.9952777777777778,,,,,
2026-01-13T21:00:17.367783+00:00,2.1315,2.1328,-0.0013000000000000789,0.44,0.55,59,42,0.995,,,,,
2026-01-13T21:00:18.368052+00:00,2.1329,2.1328,9.999999999976694e-05,0.47,0.53,59,41,0.9947222222222222,,,,,
2026-01-13T21:00:19.368328+00:00,2.1329,2.1328,9.999999999976694e-05,0.47,0.52,59,40,0.9944444444444445,,,,,
2026-01-13T21:00:20.368524+00:00,2.133,2.1328,0.00019999999999997797,0.475,0.525,59,39,0.9941666666666666,,,,,
2026-01-13T21:00:21.368718+00:00,2.133,2.1328,0.00019999999999997797,0.475,0.525,59,38,0.9938888888888889,,,,,
2026-01-13T21:00:22.368904+00:00,2.1336,2.1328,0.0007999999999999119,0.48,0.52,59,37,0.9936111111111111,,,,,
2026-01-13T21:00:23.369100+00:00,2.1334,2.1328,0.0005999999999999339,0.48,0.52,59,36,0.9933333333333333,,,,,
2026-01-13T21:00:24.369313+00:00,2.1334,2.1328,0.0005999999999999339,0.48,0.52,59,35,0.9930555555555556,,,,,
2026-01-13T21:00:25.369563+00:00,2.1318,2.1328,-0.0009999999999998899,0.445,0.55,59,34,0.9927777777777778,,,,,
2026-01-13T21:00:26.369751+00:00,2.1322,2.1328,-0.0005999999999999339,0.45,0.55,59,33,0.9925,,,,,
2026-01-13T21:00:27.369931+00:00,2.1322,2.1328,-0.0005999999999999339,0.45,0.55,59,32,0.9922222222222222,,,,,
2026-01-13T21:00:28.370286+00:00,2.1323,2.1328,-0.000500000000000167,0.46,0.54,59,31,0.9919444444444444,,,,,
2026-01-13T21:00:29.836056+00:00,2.1336,2.1328,0.0007999999999999119,0.48,0.515,59,30,0.9916666666666667,,,,,
2026-01-13T21:00:30.370587+00:00,2.1345,2.1328,0.0017000000000000348,0.485,0.515,59,29,0.9913888888888889,,,,,
2026-01-13T21:00:31.370853+00:00,2.1347,2.1328,0.0019000000000000128,0.485,0.515,59,28,0.9911111111111112,,,,,
2026-01-13T21:00:32.370960+00:00,2.1343,2.1328,0.0015000000000000568,0.485,0.515,59,27,0.9908333333333333,,,,,
2026-01-13T21:00:33.371323+00:00,2.1343,2.1328,0.0015000000000000568,0.485,0.515,59,26,0.9905555555555555,,,,,
2026-01-13T21:00:34.371652+00:00,2.1337,2.1328,0.0009000000000001229,0.48,0.52,59,25,0.9902777777777778,,,,,
2026-01-13T21:00:35.371687+00:00,2.1338,2.1328,0.0009999999999998899,0.485,0.515,59,24,0.99,,,,,
2026-01-13T21:00:36.371871+00:00,2.1342,2.1328,0.0013999999999998458,0.485,0.515,59,23,0.9897222222222222,,,,,
2026-01-13T21:00:37.372320+00:00,2.1343,2.1328,0.0015000000000000568,0.485,0.515,59,22,0.9894444444444445,,,,,
2026-01-13T21:00:38.372220+00:00,2.1348,2.1328,0.0019999999999997797,0.485,0.515,59,21,0.9891666666666666,,,,,
2026-01-13T21:00:39.372401+00:00,2.1349,2.1328,0.0020999999999999908,0.485,0.515,59,20,0.9888888888888889,,,,,
2026-01-13T21:00:40.372575+00:00,2.1351,2.1328,0.0022999999999999687,0.485,0.515,59,19,0.9886111111111111,,,,,
2026-01-13T21:00:41.372773+00:00,2.1353,2.1328,0.0024999999999999467,0.49,0.51,59,18,0.9883333333333333,,,,,
