ts_utc,price,strike,diff,yes_mid,no_mid,minutes_left,seconds_left,time_left_frac,log_rv_15m,log_rv_1h,log_rv_4h,log_rv_rem_hat,prob_up_model
2026-01-15T00:00:12.065618+00:00,2.1393,2.1393,0.0,0.51,0.49,59,47,0.9963888888888889,-12.530840690381877,-11.10972497204988,-9.080999135954492,-4.33224231698356,0.5
2026-01-15T00:00:13.065900+00:00,2.1393,2.1393,0.0,0.51,0.49,59,46,0.9961111111111111,-12.530840690381877,-11.10972497204988,-9.080999135954492,-4.332077561881558,0.5
2026-01-15T00:00:14.066086+00:00,2.1393,2.1393,0.0,0.51,0.49,59,45,0.9958333333333333,-12.530840690381877,-11.10972497204988,-9.080999135954492,-4.331913080727308,0.5
2026-01-15T00:00:15.066975+00:00,2.1392,2.1393,-9.999999999976694e-05,0.51,0.49,59,44,0.9955555555555555,-12.530236156557992,-11.109578977223185,-9.080979935983857,-4.331393585670819,0.4998373707422664
2026-01-15T00:00:16.067607+00:00,2.1392,2.1393,-9.999999999976694e-05,0.51,0.49,59,43,0.9952777777777778,-12.530236156557992,-11.109578977223185,-9.080979935983857,-4.331229652756049,0.4998373840718635
2026-01-15T00:00:17.067798+00:00,2.1392,2.1393,-9.999999999976694e-05,0.51,0.49,59,42,0.995,-12.530236156557992,-11.109578977223185,-9.080979935983857,-4.331065994133162,0.49983739737806776
2026-01-15T00:00:18.067977+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,41,0.9947222222222222,-12.530236156557992,-11.109578977223185,-9.080979935983857,-4.3309026099170325,0.4998374106608755
2026-01-15T00:00:19.068180+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,40,0.9944444444444445,-12.530236156557992,-11.109578977223185,-9.080979935983857,-4.330739500222611,0.49983742392028274
2026-01-15T00:00:20.068485+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,39,0.9941666666666666,-12.530236156557992,-11.11192436612848,-9.080979935983857,-4.331265827204689,0.4998373811305663
2026-01-15T00:00:21.068752+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,38,0.9938888888888889,-12.530236156557992,-11.11192436612848,-9.080979935983857,-4.331103266898854,0.499837394347715
2026-01-15T00:00:22.069020+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,37,0.9936111111111111,-12.530236156557992,-11.11192436612848,-9.080979935983857,-4.330940981460058,0.4998374075414438
2026-01-15T00:00:23.069407+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,36,0.9933333333333333,-12.530236156557992,-11.11192436612848,-9.080979935983857,-4.3307789710035784,0.49983742071174886
2026-01-15T00:00:24.070003+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,35,0.9930555555555556,-12.530236156557992,-11.11192436612848,-9.080979935983857,-4.330617235644761,0.49983743385862633
2026-01-15T00:00:25.070099+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,34,0.9927777777777778,-12.532660911552977,-11.11192436612848,-9.080999019806784,-4.331701764048939,0.49983734568092664
2026-01-15T00:00:26.070358+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,33,0.9925,-12.532660911552977,-11.11192436612848,-9.080999019806784,-4.33154057923184,0.49983735878910096
2026-01-15T00:00:27.070632+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,32,0.9922222222222222,-12.532660911552977,-11.11192436612848,-9.080999019806784,-4.331379669858949,0.4998373718738215
2026-01-15T00:00:28.070823+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,31,0.9919444444444444,-12.532660911552977,-11.11192436612848,-9.080999019806784,-4.331219036045944,0.49983738493508423
2026-01-15T00:00:29.071016+00:00,2.1393,2.1393,0.0,0.5,0.5,59,30,0.9916666666666667,-12.532660911552977,-11.11192436612848,-9.080999019806784,-4.33105867790858,0.5
2026-01-15T00:00:30.071441+00:00,2.1397,2.1393,0.00039999999999995595,0.51,0.49,59,29,0.9913888888888889,-12.518229868032629,-11.129538552708588,-9.080538295878211,-4.328616849882957,0.5006495383261508
2026-01-15T00:00:31.072109+00:00,2.1398,2.1393,0.000500000000000167,0.51,0.49,59,28,0.9911111111111112,-12.518229868032629,-11.129538552708588,-9.080538295878211,-4.328457043444475,0.500811838862079
2026-01-15T00:00:32.072293+00:00,2.1398,2.1393,0.000500000000000167,0.51,0.49,59,27,0.9908333333333333,-12.518229868032629,-11.129538552708588,-9.080538295878211,-4.3282975130293995,0.5008117741082556
2026-01-15T00:00:33.072567+00:00,2.1398,2.1393,0.000500000000000167,0.515,0.485,59,26,0.9905555555555555,-12.518229868032629,-11.129538552708588,-9.080538295878211,-4.328138258753805,0.5008117094716695
2026-01-15T00:00:34.072993+00:00,2.1398,2.1393,0.000500000000000167,0.515,0.485,59,25,0.9902777777777778,-12.518229868032629,-11.129538552708588,-9.080538295878211,-4.327979280733853,0.5008116449523405
2026-01-15T00:00:35.073327+00:00,2.1398,2.1393,0.000500000000000167,0.515,0.485,59,24,0.99,-12.520027762213692,-11.141549493782835,-9.08069083411014,-4.332290404436414,0.5008133963878004
2026-01-15T00:00:36.073675+00:00,2.1398,2.1393,0.000500000000000167,0.515,0.49,59,23,0.9897222222222222,-12.520027762213692,-11.141549493782835,-9.08069083411014,-4.332131979276571,0.5008133319592152
2026-01-15T00:00:37.074060+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,59,22,0.9894444444444445,-12.520027762213692,-11.141549493782835,-9.08069083411014,-4.331973830721356,0.5004879836115642
2026-01-15T00:00:38.074322+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,59,21,0.9891666666666666,-12.520027762213692,-11.141549493782835,-9.08069083411014,-4.331815958887255,0.5004879450936698
2026-01-15T00:00:39.074596+00:00,2.1393,2.1393,0.0,0.495,0.5,59,20,0.9888888888888889,-12.520027762213692,-11.141549493782835,-9.08069083411014,-4.331658363890838,0.5
2026-01-15T00:00:40.074955+00:00,2.1394,2.1393,0.00010000000000021103,0.5,0.5,59,19,0.9886111111111111,-12.51586217112469,-11.142916226373508,-9.080860838817697,-4.329786573224375,0.500162491040904
2026-01-15T00:00:41.075191+00:00,2.1394,2.1393,0.00010000000000021103,0.5,0.5,59,18,0.9883333333333333,-12.51586217112469,-11.142916226373508,-9.080860838817697,-4.329629532253376,0.5001624782825302
2026-01-15T00:00:42.075326+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,59,17,0.9880555555555556,-12.51586217112469,-11.142916226373508,-9.080860838817697,-4.329472768470271,0.500487373754575
2026-01-15T00:00:43.075466+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,59,16,0.9877777777777778,-12.51586217112469,-11.142916226373508,-9.080860838817697,-4.3293162819919555,0.5004873356223846
2026-01-15T00:00:44.076007+00:00,2.1396,2.1393,0.000300000000000189,0.52,0.48,59,15,0.9875,-12.51586217112469,-11.142916226373508,-9.080860838817697,-4.329160072935412,0.500487297560771
2026-01-15T00:00:45.076019+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,59,14,0.9872222222222222,-12.514078145077013,-11.144733621468509,-9.080784069709912,-4.3286138481650624,0.5004871644920103
2026-01-15T00:00:46.076298+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,59,13,0.9869444444444444,-12.514078145077013,-11.144733621468509,-9.080784069709912,-4.328458194303341,0.5004871265789872
2026-01-15T00:00:47.076459+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.495,59,12,0.9866666666666667,-12.514078145077013,-11.144733621468509,-9.080784069709912,-4.328302818214828,0.5004870887365648
2026-01-15T00:00:48.077067+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,11,0.9863888888888889,-12.514078145077013,-11.144733621468509,-9.080784069709912,-4.328147720016842,0.4998376344645532
2026-01-15T00:00:49.077160+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,10,0.9861111111111112,-12.514078145077013,-11.144733621468509,-9.080784069709912,-4.32799289982677,0.49983764703279754
2026-01-15T00:00:50.077461+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,9,0.9858333333333333,-12.505200041116188,-11.14292204709559,-9.082022350993055,-4.322901772667384,0.49983805978700624
2026-01-15T00:00:51.077670+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,8,0.9855555555555555,-12.505200041116188,-11.14292204709559,-9.082022350993055,-4.322747508845662,0.49983807227728194
2026-01-15T00:00:52.077938+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,7,0.9852777777777778,-12.505200041116188,-11.14292204709559,-9.082022350993055,-4.32259352338453,0.4998380847440589
2026-01-15T00:00:53.078125+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,6,0.985,-12.505200041116188,-11.14292204709559,-9.082022350993055,-4.322439816401717,0.49983809718733274
2026-01-15T00:00:54.078509+00:00,2.1392,2.1393,-9.999999999976694e-05,0.5,0.5,59,5,0.9847222222222223,-12.505200041116188,-11.14292204709559,-9.082022350993055,-4.322286388015032,0.4998381096070994
2026-01-15T00:00:55.078993+00:00,2.1388,2.1393,-0.000500000000000167,0.47,0.53,59,4,0.9844444444444445,-12.498154121095752,-11.14428540586601,-9.082192009212,-4.318940377285248,0.4991918260910546
2026-01-15T00:00:56.079374+00:00,2.1389,2.1393,-0.00039999999999995595,0.48,0.52,59,3,0.9841666666666666,-12.498154121095752,-11.14428540586601,-9.082192009212,-4.318787506444574,0.49935352524252175
2026-01-15T00:00:57.079923+00:00,2.139,2.1393,-0.000300000000000189,0.49,0.51,59,2,0.9838888888888889,-12.498154121095752,-11.14428540586601,-9.082192009212,-4.318634914553948,0.4995151921628477
2026-01-15T00:00:58.080107+00:00,2.1391,2.1393,-0.00019999999999997797,0.49,0.51,59,1,0.9836111111111111,-12.498154121095752,-11.14428540586601,-9.082192009212,-4.318482601731514,0.4996768268983144
2026-01-15T00:00:59.080302+00:00,2.1391,2.1393,-0.00019999999999997797,0.49,0.51,59,0,0.9833333333333333,-12.498154121095752,-11.14428540586601,-9.082192009212,-4.3183305680954955,0.4996768514639661
2026-01-15T00:01:00.080445+00:00,2.1391,2.1393,-0.00019999999999997797,0.49,0.51,58,59,0.9830555555555556,-12.493482562640116,-11.168774355109015,-9.082190850007171,-4.322978334884983,0.4996760996313667
2026-01-15T00:01:01.080651+00:00,2.1391,2.1393,-0.00019999999999997797,0.49,0.51,58,58,0.9827777777777778,-12.493482562640116,-11.168774355109015,-9.082190850007171,-4.322826859976802,0.4996761241618217
2026-01-15T00:01:02.080846+00:00,2.1389,2.1393,-0.00039999999999995595,0.48,0.52,58,57,0.9825,-12.493482562640116,-11.168774355109015,-9.082190850007171,-4.322675664610205,0.4993522672231231
2026-01-15T00:01:03.081039+00:00,2.1388,2.1393,-0.000500000000000167,0.475,0.545,58,56,0.9822222222222222,-12.493482562640116,-11.168774355109015,-9.082190850007171,-4.322524748903756,0.4991903763965574
2026-01-15T00:01:04.081308+00:00,2.1387,2.1393,-0.0005999999999999339,0.465,0.54,58,55,0.9819444444444444,-12.493482562640116,-11.168774355109015,-9.082190850007171,-4.3223741129760995,0.49902850243089936
2026-01-15T00:01:05.081410+00:00,2.1387,2.1393,-0.0005999999999999339,0.455,0.545,58,54,0.9816666666666667,-12.484780496109245,-11.166452897454674,-9.081959609409589,-4.3170503314166755,0.4990310850074363
2026-01-15T00:01:06.081601+00:00,2.1385,2.1393,-0.0007999999999999119,0.46,0.54,58,53,0.9813888888888889,-12.484780496109245,-11.166452897454674,-9.081959609409589,-4.31690025540286,0.4987081508662421
2026-01-15T00:01:07.081800+00:00,2.1385,2.1393,-0.0007999999999999119,0.46,0.54,58,52,0.9811111111111112,-12.484780496109245,-11.166452897454674,-9.081959609409589,-4.3167504595242665,0.4987082476191186
2026-01-15T00:01:08.081987+00:00,2.1385,2.1393,-0.0007999999999999119,0.46,0.54,58,51,0.9808333333333333,-12.484780496109245,-11.166452897454674,-9.081959609409589,-4.316600943899871,0.49870834418375354
2026-01-15T00:01:09.082175+00:00,2.1385,2.1393,-0.0007999999999999119,0.46,0.53,58,50,0.9805555555555555,-12.484780496109245,-11.166452897454674,-9.081959609409589,-4.31645170864874,0.4987084405601111
2026-01-15T00:01:10.082452+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,58,49,0.9802777777777778,-12.439060309589706,-11.159518707253973,-9.08048023608176,-4.29063630170892,0.5004780011163843
2026-01-15T00:01:11.082846+00:00,2.1396,2.1393,0.000300000000000189,0.515,0.49,58,48,0.98,-12.439060309589706,-11.159518707253973,-9.08048023608176,-4.290487627561838,0.500477965584518
2026-01-15T00:01:12.256060+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,58,47,0.9797222222222223,-12.439060309589706,-11.159518707253973,-9.08048023608176,-4.290339234145719,0.5004779301223775
2026-01-15T00:01:13.083607+00:00,2.1396,2.1393,0.000300000000000189,0.51,0.49,58,46,0.9794444444444445,-12.439060309589706,-11.159518707253973,-9.08048023608176,-4.290191121579957,0.5004778947299766
2026-01-15T00:01:14.083784+00:00,2.1397,2.1393,0.00039999999999995595,0.52,0.48,58,45,0.9791666666666666,-12.439060309589706,-11.159518707253973,-9.08048023608176,-4.290043289984036,0.5006371308686988
2026-01-15T00:01:15.084333+00:00,2.1397,2.1393,0.00039999999999995595,0.52,0.48,58,44,0.9788888888888889,-12.439061548842005,-11.171855067465279,-9.080461053245575,-4.2935189396176625,0.5006382390522257
2026-01-15T00:01:16.084688+00:00,2.1397,2.1393,0.00039999999999995595,0.52,0.48,58,43,0.9786111111111111,-12.439061548842005,-11.171855067465279,-9.080461053245575,-4.293371670320225,0.5006381920574876
2026-01-15T00:01:17.085440+00:00,2.1396,2.1393,0.000300000000000189,0.52,0.48,58,42,0.9783333333333334,-12.439061548842005,-11.171855067465279,-9.080461053245575,-4.293224682351598,0.5004786201409877
