ts_utc,price,strike,diff,yes_mid,no_mid,minutes_left,seconds_left,time_left_frac,log_rv_15m,log_rv_1h,log_rv_4h,log_rv_rem_hat,prob_up_model
2026-01-14T13:00:11.980573+00:00,2.125,2.1252,-0.00019999999999997797,0.495,0.505,59,48,0.9966666666666667,-13.171361405873693,-11.076085962740141,-9.387276652513838,-4.688008554157577,0.4996086649530236
2026-01-14T13:00:12.980740+00:00,2.125,2.1252,-0.00019999999999997797,0.495,0.505,59,47,0.9963888888888889,-13.171361405873693,-11.076085962740141,-9.387276652513838,-4.68784352522237,0.499608697242484
2026-01-14T13:00:13.980953+00:00,2.125,2.1252,-0.00019999999999997797,0.495,0.505,59,46,0.9961111111111111,-13.171361405873693,-11.076085962740141,-9.387276652513838,-4.6876787701203675,0.4996087294757089
2026-01-14T13:00:14.981319+00:00,2.1249,2.1252,-0.000300000000000189,0.495,0.505,59,45,0.9958333333333333,-13.171361405873693,-11.076085962740141,-9.387276652513838,-4.687514288966117,0.49941312878800304
2026-01-14T13:00:15.981624+00:00,2.1249,2.1252,-0.000300000000000189,0.495,0.505,59,44,0.9955555555555555,-13.171363159126392,-11.076520482941303,-9.387276222457913,-4.687478607361262,0.49941313925815545
2026-01-14T13:00:16.981809+00:00,2.1249,2.1252,-0.000300000000000189,0.495,0.505,59,43,0.9952777777777778,-13.171363159126392,-11.076520482941303,-9.387276222457913,-4.687314674446492,0.4994131873590454
2026-01-14T13:00:17.982093+00:00,2.1248,2.1252,-0.00039999999999995595,0.495,0.505,59,42,0.995,-13.171363159126392,-11.076520482941303,-9.387276222457913,-4.687151015823609,0.49921762897746536
2026-01-14T13:00:18.982628+00:00,2.1248,2.1252,-0.00039999999999995595,0.495,0.505,59,41,0.9947222222222222,-13.171363159126392,-11.076520482941303,-9.387276222457913,-4.686987631607479,0.49921769288831097
2026-01-14T13:00:19.982792+00:00,2.1248,2.1252,-0.00039999999999995595,0.495,0.505,59,40,0.9944444444444445,-13.171363159126392,-11.076520482941303,-9.387276222457913,-4.686824521913055,0.49921775668656465
2026-01-14T13:00:20.982988+00:00,2.1248,2.1252,-0.00039999999999995595,0.495,0.505,59,39,0.9941666666666666,-13.170200797251653,-11.076955178552812,-9.387275789914135,-4.686193174966004,0.4992180035807412
2026-01-14T13:00:21.983172+00:00,2.1248,2.1252,-0.00039999999999995595,0.495,0.505,59,38,0.9938888888888889,-13.170200797251653,-11.076955178552812,-9.387275789914135,-4.686030614660169,0.4992180671388653
2026-01-14T13:00:22.983557+00:00,2.1247,2.1252,-0.000500000000000167,0.485,0.515,59,37,0.9936111111111111,-13.170200797251653,-11.076955178552812,-9.387275789914135,-4.685868329221373,0.49902264058412804
