ts_utc,price,strike,diff,yes_mid,no_mid,minutes_left,seconds_left,time_left_frac,log_rv_15m,log_rv_1h,log_rv_4h,log_rv_rem_hat,prob_up_model
2026-01-14T11:00:02.189977+00:00,2.1346,2.1354,-0.000800000000000356,0.515,0.485,59,57,0.9991666666666666,-12.613388054723176,-10.617264132754253,-9.428635414030948,-4.273486326111417,0.4987335815934312
2026-01-14T11:00:03.190244+00:00,2.1348,2.1354,-0.000600000000000378,0.5,0.5,59,56,0.9988888888888889,-12.613388054723176,-10.617264132754253,-9.428635414030948,-4.273318837819021,0.4990503095218528
2026-01-14T11:00:04.190510+00:00,2.1348,2.1354,-0.000600000000000378,0.5,0.5,59,55,0.9986111111111111,-12.613388054723176,-10.617264132754253,-9.428635414030948,-4.273151622332449,0.4990503889198613
2026-01-14T11:00:05.190700+00:00,2.1349,2.1354,-0.000500000000000167,0.495,0.505,59,54,0.9983333333333333,-12.60746988319536,-10.61645802585806,-9.428389773822403,-4.26968267608253,0.49921004707701566
2026-01-14T11:00:06.190887+00:00,2.1348,2.1354,-0.000600000000000378,0.485,0.525,59,53,0.9980555555555556,-12.60746988319536,-10.61645802585806,-9.428389773822403,-4.269516006549203,0.49905211355911905
2026-01-14T11:00:07.191570+00:00,2.1348,2.1354,-0.000600000000000378,0.475,0.525,59,52,0.9977777777777778,-12.60746988319536,-10.61645802585806,-9.428389773822403,-4.2693496101634505,0.49905219241812915
2026-01-14T11:00:08.192116+00:00,2.1343,2.1354,-0.001100000000000101,0.445,0.555,59,51,0.9975,-12.60746988319536,-10.61645802585806,-9.428389773822403,-4.269183487039342,0.49826229745643624
2026-01-14T11:00:09.192308+00:00,2.1343,2.1354,-0.001100000000000101,0.45,0.55,59,50,0.9972222222222222,-12.60746988319536,-10.61645802585806,-9.428389773822403,-4.269017637291036,0.49826244154831534
2026-01-14T11:00:10.192838+00:00,2.1343,2.1354,-0.001100000000000101,0.45,0.55,59,49,0.9969444444444444,-12.584138106261298,-10.614033961140489,-9.42764993441555,-4.256083365214382,0.4982736422475673
2026-01-14T11:00:11.193331+00:00,2.1343,2.1354,-0.001100000000000101,0.455,0.545,59,48,0.9966666666666667,-12.584138106261298,-10.614033961140489,-9.42764993441555,-4.255918062560443,0.4982737849265394
2026-01-14T11:00:12.364050+00:00,2.1344,2.1354,-0.001000000000000334,0.45,0.55,59,47,0.9963888888888889,-12.584138106261298,-10.614033961140489,-9.42764993441555,-4.255753033625236,0.49843087895858174
