ts_utc,price,strike,diff,yes_mid,no_mid,minutes_left,seconds_left,time_left_frac,log_rv_15m,log_rv_1h,log_rv_4h,log_rv_rem_hat,prob_up_model
2026-01-14T19:00:11.746827+00:00,2.1387,2.14,-0.0013000000000000789,0.47,0.53,59,48,0.9966666666666667,-11.073157140765158,-9.552624462672387,-8.164677687196075,-3.0166487053795095,0.4989044606344325
2026-01-14T19:00:12.747186+00:00,2.1391,2.14,-0.0009000000000001229,0.47,0.52,59,47,0.9963888888888889,-11.073157140765158,-9.552624462672387,-8.164677687196075,-3.0164836764443024,0.49924168265850755
2026-01-14T19:00:13.747750+00:00,2.1391,2.14,-0.0009000000000001229,0.47,0.53,59,46,0.9961111111111111,-11.073157140765158,-9.552624462672387,-8.164677687196075,-3.0163189213423003,0.49924174512418484
2026-01-14T19:00:14.748144+00:00,2.1391,2.14,-0.0009000000000001229,0.47,0.53,59,45,0.9958333333333333,-11.073157140765158,-9.552624462672387,-8.164677687196075,-3.01615444018805,0.4992418074808642
2026-01-14T19:00:15.748518+00:00,2.1388,2.14,-0.001200000000000312,0.46,0.54,59,44,0.9955555555555555,-11.137805021098899,-9.552624459793853,-8.164700161087362,-3.049151617502881,0.4989721879326998
2026-01-14T19:00:16.748706+00:00,2.1388,2.14,-0.001200000000000312,0.46,0.54,59,43,0.9952777777777778,-11.137805021098899,-9.552624459793853,-8.164700161087362,-3.048987684588111,0.4989722721751749
2026-01-14T19:00:17.748891+00:00,2.1388,2.14,-0.001200000000000312,0.455,0.545,59,42,0.995,-11.137805021098899,-9.552624459793853,-8.164700161087362,-3.0488240259652244,0.4989723562698084
2026-01-14T19:00:18.749425+00:00,2.138,2.14,-0.002000000000000224,0.445,0.555,59,41,0.9947222222222222,-11.137805021098899,-9.552624459793853,-8.164700161087362,-3.0486606417490947,0.49828708338841665
2026-01-14T19:00:19.749607+00:00,2.1383,2.14,-0.0017000000000000348,0.455,0.545,59,40,0.9944444444444445,-11.137805021098899,-9.552624459793853,-8.164700161087362,-3.04849753205467,0.49854424049152724
2026-01-14T19:00:20.749717+00:00,2.1383,2.14,-0.0017000000000000348,0.46,0.545,59,39,0.9941666666666666,-11.137847537545483,-9.557069581870113,-8.164538206254775,-3.0496431043819676,0.4985434064174771
2026-01-14T19:00:21.749917+00:00,2.1382,2.14,-0.0018000000000002458,0.45,0.55,59,38,0.9938888888888889,-11.137847537545483,-9.557069581870113,-8.164538206254775,-3.0494805440761326,0.4984578141513144
2026-01-14T19:00:22.750104+00:00,2.1381,2.14,-0.0019000000000000128,0.45,0.55,59,37,0.9936111111111111,-11.137847537545483,-9.557069581870113,-8.164538206254775,-3.049318258637337,0.49837223164707145
2026-01-14T19:00:23.750269+00:00,2.1382,2.14,-0.0018000000000002458,0.46,0.54,59,36,0.9933333333333333,-11.137847537545483,-9.557069581870113,-8.164538206254775,-3.049156248180857,0.49845806419206706
2026-01-14T19:00:24.750633+00:00,2.1383,2.14,-0.0017000000000000348,0.46,0.54,59,35,0.9930555555555556,-11.137847537545483,-9.557069581870113,-8.164538206254775,-3.0489945128220395,0.4985438787059463
2026-01-14T19:00:25.750822+00:00,2.1384,2.14,-0.0016000000000002679,0.45,0.55,59,34,0.9927777777777778,-11.13906583125932,-9.56150849835435,-8.164538058898081,-3.0507622302648887,0.49862835279063666
2026-01-14T19:00:26.751258+00:00,2.1382,2.14,-0.0018000000000002458,0.45,0.55,59,33,0.9925,-11.13906583125932,-9.56150849835435,-8.164538058898081,-3.05060104544779,0.49845694990286715
2026-01-14T19:00:27.751447+00:00,2.1377,2.14,-0.0022999999999999687,0.435,0.565,59,32,0.9922222222222222,-11.13906583125932,-9.56150849835435,-8.164538058898081,-3.050440136074899,0.4980282560963899
2026-01-14T19:00:28.751628+00:00,2.1378,2.14,-0.002200000000000202,0.45,0.55,59,31,0.9919444444444444,-11.13906583125932,-9.56150849835435,-8.164538058898081,-3.050279502261894,0.4981141790108884
2026-01-14T19:00:29.751795+00:00,2.138,2.14,-0.002000000000000224,0.44,0.56,59,30,0.9916666666666667,-11.13906583125932,-9.56150849835435,-8.164538058898081,-3.0501191441245297,0.4982858337940491
2026-01-14T19:00:30.751991+00:00,2.1379,2.14,-0.0020999999999999908,0.44,0.56,59,29,0.9913888888888889,-11.140783450403806,-9.560731884019413,-8.164345910939469,-3.050588667034562,0.4981996613668518
2026-01-14T19:00:31.752577+00:00,2.138,2.14,-0.002000000000000224,0.44,0.56,59,28,0.9911111111111112,-11.140783450403806,-9.560731884019413,-8.164345910939469,-3.05042886059608,0.4982855683223739
2026-01-14T19:00:32.752761+00:00,2.1385,2.14,-0.0015000000000000568,0.46,0.54,59,27,0.9908333333333333,-11.140783450403806,-9.560731884019413,-8.164345910939469,-3.0502693301810044,0.4987144273643438
2026-01-14T19:00:33.752942+00:00,2.1385,2.14,-0.0015000000000000568,0.465,0.54,59,26,0.9905555555555555,-11.140783450403806,-9.560731884019413,-8.164345910939469,-3.05011007590541,0.4987145297263835
2026-01-14T19:00:34.753328+00:00,2.1386,2.14,-0.00140000000000029,0.46,0.54,59,25,0.9902777777777778,-11.140783450403806,-9.560731884019413,-8.164345910939469,-3.049951097885458,0.4988003508869523
2026-01-14T19:00:35.754023+00:00,2.1386,2.14,-0.00140000000000029,0.455,0.545,59,24,0.99,-11.134029484765877,-9.559708538286676,-8.163976977515647,-3.045982994604998,0.49880272868597175
2026-01-14T19:00:36.754214+00:00,2.1384,2.14,-0.0016000000000002679,0.45,0.55,59,23,0.9897222222222222,-11.134029484765877,-9.559708538286676,-8.163976977515647,-3.0458245694451556,0.49863173496495905
2026-01-14T19:00:37.754574+00:00,2.1382,2.14,-0.0018000000000002458,0.46,0.54,59,22,0.9894444444444445,-11.134029484765877,-9.559708538286676,-8.163976977515647,-3.0456664208899404,0.49846075237752807
2026-01-14T19:00:38.754698+00:00,2.1384,2.14,-0.0016000000000002679,0.46,0.54,59,21,0.9891666666666666,-11.134029484765877,-9.559708538286676,-8.163976977515647,-3.045508549055839,0.4986319511468561
2026-01-14T19:00:39.754968+00:00,2.1385,2.14,-0.0015000000000000568,0.455,0.55,59,20,0.9888888888888889,-11.134029484765877,-9.559708538286676,-8.163976977515647,-3.0453509540594226,0.4987175849341975
2026-01-14T19:00:40.755353+00:00,2.1378,2.14,-0.002200000000000202,0.435,0.565,59,19,0.9886111111111111,-11.12464154436404,-9.55784928389553,-8.16355324175268,-3.039781003887743,0.4981240521460837
2026-01-14T19:00:41.755546+00:00,2.1374,2.14,-0.0026000000000001577,0.43,0.57,59,18,0.9883333333333333,-11.12464154436404,-9.55784928389553,-8.16355324175268,-3.0396239629167443,0.49778294064876494
2026-01-14T19:00:42.755720+00:00,2.1376,2.14,-0.0024000000000001798,0.435,0.56,59,17,0.9880555555555556,-11.12464154436404,-9.55784928389553,-8.16355324175268,-3.039467199133636,0.4979537382340129
2026-01-14T19:00:43.755910+00:00,2.1379,2.14,-0.0020999999999999908,0.445,0.555,59,16,0.9877777777777778,-11.12464154436404,-9.55784928389553,-8.16355324175268,-3.03931071265532,0.4982097847972793
2026-01-14T19:00:44.756783+00:00,2.1379,2.14,-0.0020999999999999908,0.44,0.56,59,15,0.9875,-11.12464154436404,-9.55784928389553,-8.16355324175268,-3.0391545035987804,0.4982099246147945
2026-01-14T19:00:45.756940+00:00,2.1379,2.14,-0.0020999999999999908,0.44,0.56,59,14,0.9872222222222222,-11.128252923783723,-9.558314456526,-8.164630373527622,-3.041117541417904,0.49820816677122615
2026-01-14T19:00:46.757089+00:00,2.1382,2.14,-0.0018000000000002458,0.46,0.54,59,13,0.9869444444444444,-11.128252923783723,-9.558314456526,-8.164630373527622,-3.0409618875561826,0.49846436882540657
2026-01-14T19:00:47.757294+00:00,2.1382,2.14,-0.0018000000000002458,0.46,0.54,59,12,0.9866666666666667,-11.128252923783723,-9.558314456526,-8.164630373527622,-3.04080651146767,0.49846448812036603
2026-01-14T19:00:48.757483+00:00,2.1382,2.14,-0.0018000000000002458,0.46,0.54,59,11,0.9863888888888889,-11.128252923783723,-9.558314456526,-8.164630373527622,-3.040651413269684,0.4984646071927239
2026-01-14T19:00:49.757868+00:00,2.1389,2.14,-0.001100000000000101,0.47,0.53,59,10,0.9861111111111112,-11.128252923783723,-9.558314456526,-8.164630373527622,-3.0404965930796113,0.49906192909673464
2026-01-14T19:00:50.758055+00:00,2.139,2.14,-0.001000000000000334,0.47,0.53,59,9,0.9858333333333333,-11.114109740176835,-9.554852363110857,-8.170970447286093,-3.0328355319014815,0.49915048838197573
2026-01-14T19:00:51.758241+00:00,2.139,2.14,-0.001000000000000334,0.47,0.53,59,8,0.9855555555555555,-11.114109740176835,-9.554852363110857,-8.170970447286093,-3.0326812680797595,0.49915055390380425
2026-01-14T19:00:52.758891+00:00,2.139,2.14,-0.001000000000000334,0.47,0.53,59,7,0.9852777777777778,-11.114109740176835,-9.554852363110857,-8.170970447286093,-3.032527282618627,0.49915061930236215
2026-01-14T19:00:53.759159+00:00,2.1393,2.14,-0.000700000000000145,0.48,0.52,59,6,0.985,-11.114109740176835,-9.554852363110857,-8.170970447286093,-3.0323735756358143,0.4994055206596433
2026-01-14T19:00:54.759346+00:00,2.1393,2.14,-0.000700000000000145,0.475,0.525,59,5,0.9847222222222223,-11.114109740176835,-9.554852363110857,-8.170970447286093,-3.032220147249129,0.49940556626286337
2026-01-14T19:00:55.759532+00:00,2.1393,2.14,-0.000700000000000145,0.47,0.53,59,4,0.9844444444444445,-11.116504851132074,-9.554698438358288,-8.171820747040561,-3.0333528454069913,0.4994052295107626
2026-01-14T19:00:56.759555+00:00,2.1392,2.14,-0.0007999999999999119,0.47,0.53,59,3,0.9841666666666666,-11.116504851132074,-9.554698438358288,-8.171820747040561,-3.033199974566317,0.4993202984437778
2026-01-14T19:00:57.759758+00:00,2.1387,2.14,-0.0013000000000000789,0.46,0.545,59,2,0.9838888888888889,-11.116504851132074,-9.554698438358288,-8.171820747040561,-3.033047382675692,0.4988954410321763
2026-01-14T19:00:58.760138+00:00,2.1383,2.14,-0.0017000000000000348,0.45,0.55,59,1,0.9836111111111111,-11.116504851132074,-9.554698438358288,-8.171820747040561,-3.0328950698532573,0.4985555529750373
2026-01-14T19:00:59.760331+00:00,2.1384,2.14,-0.0016000000000002679,0.46,0.54,59,0,0.9833333333333333,-11.116504851132074,-9.554698438358288,-8.171820747040561,-3.032743036217239,0.49864065522798917
2026-01-14T19:01:00.760806+00:00,2.1384,2.14,-0.0016000000000002679,0.46,0.54,58,59,0.9830555555555556,-11.10525233695987,-9.55331368891119,-8.17290616142434,-3.0265438056422767,0.4986448621343309
2026-01-14T19:01:01.760988+00:00,2.138,2.14,-0.002000000000000224,0.45,0.55,58,58,0.9827777777777778,-11.10525233695987,-9.55331368891119,-8.17290616142434,-3.0263923307340956,0.4983060493720425
2026-01-14T19:01:02.761630+00:00,2.1383,2.14,-0.0017000000000000348,0.46,0.54,58,57,0.9825,-11.10525233695987,-9.55331368891119,-8.17290616142434,-3.026241135367499,0.49856035059688764
2026-01-14T19:01:03.761748+00:00,2.1385,2.14,-0.0015000000000000568,0.46,0.54,58,56,0.9822222222222222,-11.10525233695987,-9.55331368891119,-8.17290616142434,-3.0260902196610537,0.4987298757427623
2026-01-14T19:01:04.761817+00:00,2.1382,2.14,-0.0018000000000002458,0.45,0.55,58,55,0.9819444444444444,-11.10525233695987,-9.55331368891119,-8.17290616142434,-3.025939583733397,0.4984758599184117
2026-01-14T19:01:05.762195+00:00,2.1382,2.14,-0.0018000000000002458,0.46,0.54,58,54,0.9816666666666667,-11.129826653780986,-9.553221293401961,-8.173973708371998,-3.0384953485529724,0.4984662614958373
2026-01-14T19:01:06.762340+00:00,2.1391,2.14,-0.0009000000000001229,0.48,0.52,58,53,0.9813888888888889,-11.129826653780986,-9.553221293401961,-8.173973708371998,-3.038345272539157,0.49923334818671106
2026-01-14T19:01:07.762517+00:00,2.1396,2.14,-0.00039999999999995595,0.49,0.51,58,52,0.9811111111111112,-11.129826653780986,-9.553221293401961,-8.173973708371998,-3.0381954766605634,0.499659331021972
2026-01-14T19:01:08.762630+00:00,2.1396,2.14,-0.00039999999999995595,0.49,0.51,58,51,0.9808333333333333,-11.129826653780986,-9.553221293401961,-8.173973708371998,-3.0380459610361683,0.4996593564886814
2026-01-14T19:01:09.762940+00:00,2.1396,2.14,-0.00039999999999995595,0.48,0.52,58,50,0.9805555555555555,-11.129826653780986,-9.553221293401961,-8.173973708371998,-3.0378967257850373,0.4996593819057369
2026-01-14T19:01:10.763315+00:00,2.1394,2.14,-0.0005999999999999339,0.48,0.52,58,49,0.9802777777777778,-11.112285993447923,-9.548918650547002,-8.172979727959383,-3.0273667484963678,0.4994917321359772
2026-01-14T19:01:11.930049+00:00,2.1394,2.14,-0.0005999999999999339,0.48,0.52,58,48,0.98,-11.112285993447923,-9.548918650547002,-8.172979727959383,-3.0272180743492854,0.49949176991769806
2026-01-14T19:01:12.762855+00:00,2.1393,2.14,-0.000700000000000145,0.48,0.52,58,47,0.9797222222222223,-11.112285993447923,-9.548918650547002,-8.172979727959383,-3.0270696809331668,0.4994070950978068
2026-01-14T19:01:13.763049+00:00,2.1393,2.14,-0.000700000000000145,0.49,0.51,58,46,0.9794444444444445,-11.112285993447923,-9.548918650547002,-8.172979727959383,-3.0269215683674044,0.49940713900448186
2026-01-14T19:01:14.763437+00:00,2.1394,2.14,-0.0005999999999999339,0.49,0.51,58,45,0.9791666666666666,-11.112285993447923,-9.548918650547002,-8.172979727959383,-3.0267737367714833,0.499491882817957
2026-01-14T19:01:15.763983+00:00,2.1394,2.14,-0.0005999999999999339,0.48,0.52,58,44,0.9788888888888889,-11.124337980692715,-9.562555957762353,-8.173353668262967,-3.0368600594760657,0.49948931382995254
2026-01-14T19:01:16.764089+00:00,2.1394,2.14,-0.0005999999999999339,0.49,0.51,58,43,0.9786111111111111,-11.124337980692715,-9.562555957762353,-8.173353668262967,-3.036712790178628,0.4994893514327443
2026-01-14T19:01:17.764124+00:00,2.1394,2.14,-0.0005999999999999339,0.49,0.51,58,42,0.9783333333333334,-11.124337980692715,-9.562555957762353,-8.173353668262967,-3.0365658022099975,0.4994893889609425
2026-01-14T19:01:18.764332+00:00,2.1394,2.14,-0.0005999999999999339,0.485,0.515,58,41,0.9780555555555556,-11.124337980692715,-9.562555957762353,-8.173353668262967,-3.0364190956900057,0.49948942641453276
