ts_utc,price,strike,diff,yes_mid,no_mid,minutes_left,seconds_left,time_left_frac,log_rv_15m,log_rv_1h,log_rv_4h,log_rv_rem_hat,prob_up_model
2026-01-14T09:00:11.063998+00:00,2.1423,2.1422,0.00010000000000021103,0.505,0.495,59,48,0.9966666666666667,-13.28501619228322,-11.28307133510067,-9.308758559418305,-4.79764958274604,0.5002050389009254
2026-01-14T09:00:12.064191+00:00,2.1423,2.1422,0.00010000000000021103,0.505,0.495,59,47,0.9963888888888889,-13.28501619228322,-11.28307133510067,-9.308758559418305,-4.797484553810833,0.500205021982949
2026-01-14T09:00:13.064382+00:00,2.1423,2.1422,0.00010000000000021103,0.505,0.495,59,46,0.9961111111111111,-13.28501619228322,-11.28307133510067,-9.308758559418305,-4.7973197987088305,0.5002050050944373
2026-01-14T09:00:14.236008+00:00,2.1423,2.1422,0.00010000000000021103,0.51,0.49,59,45,0.9958333333333333,-13.28501619228322,-11.28307133510067,-9.308758559418305,-4.79715531755458,0.5002049882353947
2026-01-14T09:00:15.069193+00:00,2.1423,2.1422,0.00010000000000021103,0.51,0.48,59,44,0.9955555555555555,-13.28501619228322,-11.284622095699543,-9.308782136715601,-4.797449626094343,0.5002050184025058
2026-01-14T09:00:16.069374+00:00,2.1427,2.1422,0.000500000000000167,0.535,0.465,59,43,0.9952777777777778,-13.28501619228322,-11.284622095699543,-9.308782136715601,-4.797285693179576,0.501024911229369
2026-01-14T09:00:17.069721+00:00,2.1427,2.1422,0.000500000000000167,0.53,0.47,59,42,0.995,-13.28501619228322,-11.284622095699543,-9.308782136715601,-4.79712203455669,0.5010248273652045
2026-01-14T09:00:18.069891+00:00,2.1427,2.1422,0.000500000000000167,0.53,0.47,59,41,0.9947222222222222,-13.28501619228322,-11.284622095699543,-9.308782136715601,-4.79695865034056,0.5010247436485004
2026-01-14T09:00:19.070223+00:00,2.1427,2.1422,0.000500000000000167,0.53,0.47,59,40,0.9944444444444445,-13.28501619228322,-11.284622095699543,-9.308782136715601,-4.796795540646135,0.5010246600792803
2026-01-14T09:00:20.070300+00:00,2.1434,2.1422,0.001200000000000312,0.535,0.465,59,39,0.9941666666666666,-13.140891319800485,-11.264035352502049,-9.30590213224347,-4.716312686553067,0.5023617908513727
